"Response","CanCov","ShrubCov","Aspect","Elevation","Cover.","CoverFOR","CoverFP","CoverHW","CoverOW","CoverPS","CoverWW","SexM"
0,0.548951,0.0181818,3.14756742912895,-29.847137,0,0,0,1,0,0,0,1
0,0.206186,0.00441826,2.96176779435454,-30.685297,0,0,0,1,0,0,0,1
0,0.432248,0.0439061,3.3268706795778,-30.623117,0,0,0,1,0,0,0,1
0,0,0,3.31797651158148,-31.025568,0,0,0,1,0,0,0,1
0,0,0.0109718,2.78273243359409,-31.274092,0,0,0,1,0,0,0,1
0,0,0,3.01955669063128,-30.544157,0,0,0,1,0,0,0,1
0,0,0.0423529,2.98513404772627,-31.375496,0,0,0,1,0,0,0,0
0,0,0,2.89245677412675,-30.713528,0,0,0,1,0,0,0,0
0,0,0.0222717,2.82583888792878,-31.409051,0,0,0,1,0,0,0,0
0,0,0.0263158,3.32332152287198,-31.382499,0,0,0,1,0,0,0,1
0,0,0,3.09070405836324,-30.477943,0,0,0,1,0,0,0,0
0,0.473054,0.0502994,1.46399332750032,-30.119442,0,0,0,1,0,0,0,0
0,0.00124844,0.00374532,3.19616623337522,-30.455727,0,0,0,1,0,0,0,1
0,0,0.00578871,2.74312674155321,-30.644645,0,0,0,1,0,0,0,0
0,0,0,2.8543667881092,-31.116936,0,0,0,1,0,0,0,0
0,0.657483,0.0014892,1.16731380220262,-29.765003,0,0,0,1,0,0,0,1
0,0,0.011734,3.05964341397114,-31.433548,0,0,0,1,0,0,0,1
0,0,0.0315068,3.03538852945386,-30.652082,0,0,0,1,0,0,0,0
0,0,0,3.14203925539472,-30.956294,0,0,0,1,0,0,0,0
0,0,0.00791855,3.0214044371418,-30.426199,0,0,0,1,0,0,0,0
0,0,0,2.94344395009782,-31.554299,0,0,0,1,0,0,0,1
0,0,0.00286533,3.21409273773515,-30.831864,0,0,0,1,0,0,0,0
0,0,0.00132979,2.9180666024116,-31.042536,0,0,0,1,0,0,0,0
0,0,0.00145773,2.89206249579964,-31.538854,0,0,0,1,0,0,0,1
0,0,0,3.14313135014696,-31.250704,0,0,0,1,0,0,0,1
0,0,0.00696864,3.35827202068506,-31.407844,0,0,0,1,0,0,0,1
0,0,0,3.27096973050667,-30.964834,0,0,0,1,0,0,0,0
0,0,0,2.53962228974515,-30.887704,0,0,0,1,0,0,0,0
0,0,0.00181818,3.26546861043275,-31.020914,0,0,0,1,0,0,0,0
0,0,0.012987,2.94688989751012,-31.412135,0,0,0,1,0,0,0,1
0,0,0.00304878,2.25184594029784,-30.984134,0,0,0,1,0,0,0,1
0,0,0.190476,2.68279351171741,-31.073397,0,0,0,1,0,0,0,1
0,0,0,3.30973926723509,-30.865861,0,0,0,1,0,0,0,0
0,0,0.00162338,3.07848880417366,-31.298106,0,0,0,1,0,0,0,1
0,0,0.00145985,3.04087678079055,-31.132431,0,0,0,1,0,0,0,1
0,0,0.00444444,3.01483750650426,-30.513382,0,0,0,1,0,0,0,0
0,0,0,2.52635310328908,-30.994004,0,0,0,1,0,0,0,0
0,0,0,2.85524759381926,-30.984727,0,0,0,1,0,0,0,0
0,0,0.0121622,2.75328883126387,-30.726313,0,0,0,1,0,0,0,1
0,0,0.322148,3.15763529944978,-31.872294,0,0,0,1,0,0,0,1
0,0,0.0106762,3.053692498642,-31.087501,0,0,0,1,0,0,0,0
0,0,0.00659341,2.82443371417124,-32.081828,0,0,0,1,0,0,0,1
0,0,0.0396419,2.71588321814514,-31.055034,0,0,0,1,0,0,0,1
0,0,0.0269841,3.23483044784177,-31.402709,0,0,0,1,0,0,0,1
0,0,0.00296736,3.24763389978895,-30.749274,0,0,0,1,0,0,0,1
0,0,0,3.23023979092131,-31.305379,0,0,0,1,0,0,0,0
0,0,0.0019802,2.58603987234589,-31.192509,0,0,0,1,0,0,0,1
0,0,0,3.04780176444948,-30.53035,0,0,0,1,0,0,0,0
0,0.0116448,0.229985,3.06554609150922,-29.811377,0,0,0,1,0,0,0,1
0,0,0,2.304680256964,-31.583961,0,0,0,1,0,0,0,0
0,0,0.0287081,3.32998992162972,-31.580343,0,0,0,1,0,0,0,0
0,0,0,3.18256083351465,-31.119081,0,0,0,1,0,0,0,0
0,0,0,2.57291524966051,-31.091198,0,0,0,1,0,0,0,1
0,0,0.0126382,2.88791262183895,-30.958872,0,0,0,1,0,0,0,1
0,0,0.0627451,3.02054556724306,-31.412762,0,0,0,1,0,0,0,1
0,0,0.00879765,3.07298387381747,-31.165796,0,0,0,1,0,0,0,1
0,0,0.0146252,3.24471821417913,-30.816444,0,0,0,1,0,0,0,1
0,0,0,3.26150801975026,-30.59951,0,0,0,1,0,0,0,1
0,0,0.0622287,3.24749176949233,-31.804341,0,0,0,1,0,0,0,1
0,0,0.0049505,2.81878914832277,-30.842913,0,0,0,1,0,0,0,1
0,0,0,3.14745344624332,-30.562389,0,0,0,1,0,0,0,1
0,0,0.0818182,2.95374414886006,-31.501762,0,0,0,1,0,0,0,1
0,0,0.0197694,3.19011898951417,-31.238342,0,0,0,1,0,0,0,1
0,0,0,3.11958831564146,-30.872096,0,0,0,1,0,0,0,1
0,0,0,2.8790787404291,-30.459082,0,0,0,1,0,0,0,1
0,0,0,2.80094865269565,-31.249691,0,0,0,1,0,0,0,0
0,0,0.00165289,3.01586205630921,-31.46362,0,0,0,1,0,0,0,1
0,0,0,2.96513126138132,-31.20543,0,0,0,1,0,0,0,0
0,0.376505,0.00481464,2.51727440224884,-30.618195,0,0,0,1,0,0,0,1
0,0,0,3.01074754021954,-31.061322,0,0,0,1,0,0,0,0
0,0,0.00204499,2.84745884772112,-31.161543,0,0,0,1,0,0,0,1
0,0.588471,0.0136109,3.20291101928079,-28.944651,0,0,0,1,0,0,0,1
0,0,0.182415,2.90649618340564,-31.505852,0,0,0,1,0,0,0,1
0,0,0,3.03652508745271,-30.70949,0,0,0,1,0,0,0,0
0,0,0.00798403,3.04998718661239,-30.882893,0,0,0,1,0,0,0,0
0,0,0,3.12654660401331,-31.104257,0,0,0,1,0,0,0,1
0,0,0,3.07152364365091,-31.212986,0,0,0,1,0,0,0,1
0,0,0.0549451,2.79732221896463,-30.826502,0,0,0,1,0,0,0,1
0,0,0,3.13473241461915,-30.823579,0,0,0,1,0,0,0,0
0,0,0,3.05560705086727,-31.172608,0,0,0,1,0,0,0,1
0,0,0.0130548,2.99970979691923,-31.090954,0,0,0,1,0,0,0,1
0,0,0,2.30247272807322,-30.610218,0,0,0,1,0,0,0,1
0,0,0,2.54659721351602,-31.257752,0,0,0,1,0,0,0,1
0,0,0.0291829,3.06502200627376,-31.425659,0,0,0,1,0,0,0,1
0,0,0.0357143,2.90919346253604,-30.979105,0,0,0,1,0,0,0,0
0,0,0,2.97010915537174,-30.778645,0,0,0,1,0,0,0,0
0,0.282988,0.0290456,3.38541858514453,-30.704654,0,0,0,1,0,0,0,1
0,0,0.011465,3.28861898271505,-31.424366,0,0,0,1,0,0,0,0
0,0,0,2.91865186143671,-30.76173,0,0,0,1,0,0,0,1
0,0,0,3.24361599262558,-30.773414,0,0,0,1,0,0,0,0
0,0,0,3.04211816636858,-30.517286,0,0,0,1,0,0,0,1
0,0,0,2.80425755874506,-30.869922,0,0,0,1,0,0,0,1
0,0,0.00443131,3.38797505891083,-30.964095,0,0,0,1,0,0,0,1
0,0,0,2.33557729805555,-31.168699,0,0,0,1,0,0,0,1
0,0,0,3.26182987884361,-30.673218,0,0,0,1,0,0,0,1
0,0,0,2.91922041695246,-30.62558,0,0,0,1,0,0,0,0
0,0,0,3.03448321550667,-30.56025,0,0,0,1,0,0,0,1
0,0.391908,0.0115607,2.32356290769878,-28.820405,0,0,0,1,0,0,0,1
0,0,0.00487013,3.15752515536272,-31.56984,0,0,0,1,0,0,0,1
0,0.0947977,0,3.32384934900797,-29.926902,0,0,0,1,0,0,0,0
0,0,0.00376648,3.08467111603744,-30.764844,0,0,0,1,0,0,0,1
0,0,0,3.13287547964542,-30.794099,0,0,0,1,0,0,0,1
0,0,0.130841,3.37343384393149,-31.220882,0,0,0,1,0,0,0,0
0,0.41599,0.0187383,2.34845335934769,-29.12138,0,0,0,1,0,0,0,1
0,0,0,2.99495684054353,-30.802222,0,0,0,1,0,0,0,1
0,0.00525624,0,3.02531903059881,-30.750478,0,0,0,1,0,0,0,1
0,0,0.0034188,3.05969513160572,-31.476361,0,0,0,1,0,0,0,0
0,0,0,2.93836048305721,-30.836047,0,0,0,1,0,0,0,0
0,0,0,2.42141582612022,-30.910344,0,0,0,1,0,0,0,1
0,0,0,3.19577246653739,-31.182105,0,0,0,1,0,0,0,1
0,0,0,3.27442057668071,-30.763279,0,0,0,1,0,0,0,1
0,0.166355,0.00560748,2.99530409036416,-30.812161,0,0,0,1,0,0,0,1
0,0,0.00480307,3.00703307520874,-30.93669,0,0,0,1,0,0,0,1
0,0,0,3.01550963921864,-31.107264,0,0,0,1,0,0,0,1
0,0,0,3.1526056229211,-31.244239,0,0,0,1,0,0,0,1
0,0,0,2.54930785720242,-31.053519,0,0,0,1,0,0,0,1
0,0,0.00127714,3.34817704921248,-31.091836,0,0,0,1,0,0,0,1
0,0,0.043662,2.48095001512991,-31.401587,0,0,0,1,0,0,0,1
0,0,0.0310192,3.02611299333309,-31.519881,0,0,0,1,0,0,0,0
0,0,0,3.12001736673915,-31.363231,0,0,0,1,0,0,0,0
0,0,0.0015625,3.0371422684638,-30.973788,0,0,0,1,0,0,0,1
0,0,0.0059322,3.03040555071676,-31.288651,0,0,0,1,0,0,0,0
0,0,0.0176211,2.88580375528473,-31.325428,0,0,0,1,0,0,0,0
0,0,0.00091158,2.69812862554562,-31.146634,0,0,0,1,0,0,0,0
0,0,0.00142857,2.92619590298393,-30.779661,0,0,0,1,0,0,0,0
0,0.0327869,0.0068306,3.41162796462898,-30.671991,0,0,0,1,0,0,0,1
0,0,0,2.72252746122752,-30.674748,0,0,0,1,0,0,0,1
0,0,0,2.80854859882626,-31.465891,0,0,0,1,0,0,0,1
0,0,0.00102459,2.43168765258809,-31.47252,0,0,0,1,0,0,0,0
0,0,0,2.90444540155726,-30.746127,0,0,0,1,0,0,0,1
0,0,0,3.07076419954926,-30.962933,0,0,0,1,0,0,0,1
0,0,0,3.09031684190863,-30.858752,0,0,0,1,0,0,0,1
0,0,0,3.13354079579296,-31.002787,0,0,0,1,0,0,0,1
0,0.147518,0.012766,3.06987884524714,-30.822505,0,0,0,1,0,0,0,1
0,0,0.00159236,3.01914419511044,-30.896362,0,0,0,1,0,0,0,1
0,0,0.00263158,2.99821443882907,-30.709099,0,0,0,1,0,0,0,0
0,0,0.00357654,2.76410335787098,-30.979864,0,0,0,1,0,0,0,1
0,0,0.00534045,2.50502261335395,-31.105892,0,0,0,1,0,0,0,0
0,0,0.249389,3.40122805076754,-31.653813,0,0,0,1,0,0,0,0
0,0,0.00265957,3.13905425432124,-31.403366,0,0,0,1,0,0,0,1
0,0.253666,0.115836,2.68549511084537,-30.795738,0,0,0,1,0,0,0,1
0,0,0.00115741,2.97631778302981,-31.239302,0,0,0,1,0,0,0,1
0,0,0.0108893,3.05428525203987,-31.402837,0,0,0,1,0,0,0,0
0,0,0.427481,3.11301055929579,-31.489494,0,0,0,1,0,0,0,1
0,0,0.00425532,2.7576529139854,-30.941212,0,0,0,1,0,0,0,0
0,0,0.00280112,3.24522517370662,-30.806598,0,0,0,1,0,0,0,1
0,0,0,3.15968837972086,-31.567682,0,0,0,1,0,0,0,0
0,0,0,2.76325814778538,-30.712127,0,0,0,1,0,0,0,0
0,0,0.0444015,2.63238110592509,-31.843644,0,0,0,1,0,0,0,1
0,0,0.00766284,2.9794134428134,-31.08454,0,0,0,1,0,0,0,0
0,0.0110345,0.00827586,3.34327979363926,-30.397814,0,0,0,1,0,0,0,1
0,0,0,2.99311002304436,-31.000767,0,0,0,1,0,0,0,1
0,0,0.0124555,2.81874388662717,-30.346656,0,0,0,1,0,0,0,1
0,0.480243,0.0486322,2.74984761015779,-29.361558,0,0,0,1,0,0,0,1
0,0,0.017341,3.14476836155303,-30.999203,0,0,0,1,0,0,0,0
0,0,0.0531136,2.95009978653608,-31.402926,0,0,0,1,0,0,0,0
0,0.0787037,0.100309,2.45828546783015,-29.687751,0,0,0,1,0,0,0,1
0,0,0,2.80594514329647,-30.946994,0,0,0,1,0,0,0,1
0,0,0,3.15934313233338,-31.12142,0,0,0,1,0,0,0,0
0,0.244444,0.0222222,3.20049658882616,-30.694747,0,0,0,1,0,0,0,0
0,0,0.0235081,2.95881400734022,-31.417042,0,0,0,1,0,0,0,0
0,0,0.0180723,3.05268454803417,-30.9572,0,0,0,1,0,0,0,1
0,0,0.00443131,2.73655090640125,-30.651931,0,0,0,1,0,0,0,0
0,0,0,3.12088848630484,-30.903831,0,0,0,1,0,0,0,1
0,0,0,3.25765934680683,-30.852392,0,0,0,1,0,0,0,1
0,0,0.0323834,3.04346044728483,-31.18154,0,0,0,1,0,0,0,1
0,0,0.0015674,2.98946456766026,-30.753397,0,0,0,1,0,0,0,1
0,0,0,2.9377073830829,-30.62194,0,0,0,1,0,0,0,1
0,0.427739,0.0244755,3.30782724011996,-30.514418,0,0,0,1,0,0,0,0
0,0,0.0799087,3.28695996016623,-31.330727,0,0,0,1,0,0,0,1
0,0,0.0180723,2.84393393522187,-30.627382,0,0,0,1,0,0,0,0
0,0,0.0869565,3.32358524353162,-31.66094,0,0,0,1,0,0,0,0
0,0,0.00701754,2.84244460808594,-31.014667,0,0,0,1,0,0,0,0
0,0,0,2.39312762123849,-30.969129,0,0,0,1,0,0,0,1
0,0,0.0302013,3.40731294759627,-31.07719,0,0,0,1,0,0,0,1
0,0,0,2.94069203625914,-30.882145,0,0,0,1,0,0,0,0
0,0,0,3.19417083467373,-30.864471,0,0,0,1,0,0,0,0
0,0,0.0902474,2.98514995024354,-31.050127,0,0,0,1,0,0,0,1
0,0,0.00423729,3.03379836345837,-30.847373,0,0,0,1,0,0,0,1
0,0,0.00304414,3.21574706630242,-31.321862,0,0,0,1,0,0,0,1
0,0,0,3.06399261013754,-30.898784,0,0,0,1,0,0,0,1
0,0,0.00255428,3.36084873369144,-30.96717,0,0,0,1,0,0,0,0
0,0,0.0224551,3.04348050601374,-31.259214,0,0,0,1,0,0,0,1
0,0,0,2.83663942136982,-31.095956,0,0,0,1,0,0,0,0
0,0,0.00343249,2.83523903960015,-30.594363,0,0,0,1,0,0,0,1
0,0,0,2.96199026230337,-30.738677,0,0,0,1,0,0,0,0
0,0,0,2.81974351582832,-31.217213,0,0,0,1,0,0,0,1
0,0,0.00520833,2.97556096610511,-30.699606,0,0,0,1,0,0,0,0
0,0,0.0137405,2.69862714821277,-31.018777,0,0,0,1,0,0,0,1
0,0,0.00791139,3.23878419253843,-31.148703,0,0,0,1,0,0,0,0
0,0,0,3.01001875634516,-31.039545,0,0,0,1,0,0,0,1
0,0,0,3.17667393905216,-30.542923,0,0,0,1,0,0,0,0
0,0,0,3.02672767368865,-30.720517,0,0,0,1,0,0,0,1
0,0,0.0263566,1.63001335126385,-31.566756,0,0,0,1,0,0,0,0
0,0,0.013468,3.18696392192946,-31.579044,0,0,0,1,0,0,0,0
0,0,0,2.78760326984012,-30.662978,0,0,0,1,0,0,0,0
0,0,0,2.9306798867833,-30.641033,0,0,0,1,0,0,0,0
0,0,0.00132626,3.20955045886779,-30.777269,0,0,0,1,0,0,0,0
0,0,0,3.05301454691191,-30.543255,0,0,0,1,0,0,0,1
0,0.414596,0.107143,2.89042298440814,-29.632357,0,0,0,1,0,0,0,1
0,0,0,3.17100581711568,-31.118586,0,0,0,1,0,0,0,0
0,0,0,2.7640158112825,-30.765137,0,0,0,1,0,0,0,0
0,0.566301,0.0348953,1.77835036646632,-30.588255,0,0,0,1,0,0,0,1
0,0,0,3.10867958527013,-31.317795,0,0,0,1,0,0,0,0
0,0,0,3.0777892291272,-31.805007,0,0,0,1,0,0,0,1
0,0,0,3.11725246538129,-30.686565,0,0,0,1,0,0,0,0
0,0,0,2.44140944732384,-31.058731,0,0,0,1,0,0,0,0
0,0.273006,0.0245399,3.3950286481859,-32.171782,0,0,0,0,1,0,0,0
0,0,0.0142566,2.91526249652913,-31.520215,0,0,0,0,1,0,0,1
0,0,0.0146789,3.02803664187832,-31.562499,0,0,0,0,1,0,0,0
0,0,0.00312989,2.86935940140825,-31.521465,0,0,0,0,1,0,0,1
0,0,0,3.24653361190673,-31.259941,0,0,0,0,1,0,0,1
0,0,0,3.31440204557727,-30.907095,0,0,0,0,1,0,0,0
0,0,0,2.89921493124033,-31.901242,0,0,0,0,1,0,0,1
0,0,0.0100756,3.41392458984272,-31.927777,0,0,0,0,1,0,0,1
0,0,0.0645161,3.18288747771603,-31.422642,0,0,0,0,1,0,0,1
0,0,0.00868307,3.09707748367009,-31.499417,0,0,0,0,1,0,0,1
0,0,0.222222,2.71702550779053,-31.529084,0,0,0,0,1,0,0,1
0,0,0.0015015,3.05379864491019,-31.389289,0,0,0,0,1,0,0,0
0,0,0,3.00217154764441,-31.917998,0,0,0,0,1,0,0,0
0,0,0,3.00378468660587,-31.534922,0,0,0,0,1,0,0,0
0,0,0.012024,3.18311289910069,-31.399957,0,0,0,0,1,0,0,1
0,0,0.00121951,3.26448853102601,-32.016489,0,0,0,0,1,0,0,0
0,0,0.0342466,2.8163431125314,-32.12281,0,0,0,0,1,0,0,1
0,0,0.00393701,3.1252910100438,-31.992277,0,0,0,0,1,0,0,0
0,0,0.032872,3.02366645910604,-31.406918,0,0,0,0,1,0,0,0
0,0,0.0826087,2.94623467826867,-31.355674,0,0,0,0,1,0,0,1
0,0,0,2.3009857885588,-32.068675,0,0,0,0,1,0,0,1
0,0,0,2.96563780066066,-31.36175,0,0,0,0,1,0,0,1
0,0,0.00817439,2.84917427756583,-31.45453,0,0,0,0,1,0,0,1
0,0.371508,0.00977654,3.38216058553451,-30.526206,0,0,0,0,1,0,0,1
0,0,0.00166113,2.97036483759666,-31.445905,0,0,0,0,1,0,0,1
0,0,0.00470219,2.88393223397169,-31.540702,0,0,0,0,1,0,0,1
0,0.222989,0.00229885,2.74230570791501,-20.941967,0,0,0,0,0,1,0,1
0,0.00974659,0.00584795,3.12699586042142,-29.286418,0,0,0,0,0,1,0,1
0,0.00345224,0.00115075,3.3309509054751,-24.537002,0,0,0,0,0,1,0,0
0,0.426624,0.0224539,2.54930758426642,-22.89892,0,0,0,0,0,1,0,1
0,0.278405,0.00075245,3.03526215425265,-22.69696,0,0,0,0,0,1,0,0
0,0.549946,0.0247046,2.68592014033924,-22.106819,0,0,0,0,0,1,0,1
0,0.214784,0.0432357,3.32096673491784,-22.006622,0,0,0,0,0,1,0,1
0,0.226361,0.0243553,2.83515651718265,-29.219613,0,0,0,0,0,1,0,0
0,0.617807,0.0130293,2.32865643621728,-22.984987,0,0,0,0,0,1,0,1
0,0.393429,0.0130581,2.96068527591818,-25.827853,0,0,0,0,0,1,0,1
0,0.0014556,0.00291121,3.08947319187538,-26.706983,0,0,0,0,0,1,0,0
0,0.241913,0.00562588,2.96003339944934,-23.122584,0,0,0,0,0,1,0,1
0,0.0310982,0.00388727,3.29007740737967,-23.747641,0,0,0,0,0,1,0,0
0,0.0800439,0,2.95644362839876,-23.317503,0,0,0,0,0,1,0,1
0,0,0.00234009,2.61984706081524,-23.113059,0,0,0,0,0,1,0,1
0,0.135753,0.00268817,2.4034146891132,-21.193567,0,0,0,0,0,1,0,0
0,0.358079,0.00582242,3.11757973388142,-30.21568,0,0,0,0,0,1,0,1
0,0.264633,0.00741962,2.98568484565614,-29.16336,0,0,0,0,0,1,0,1
0,0.476143,0,2.8787401671572,-25.814181,0,0,0,0,0,1,0,1
0,0.392662,0.0124902,2.66388841769636,-24.050204,0,0,0,0,0,1,0,1
0,0.192875,0.0012285,3.1804911840841,-23.478364,0,0,0,0,0,1,0,1
0,0.0149701,0.0755988,3.1994343767504,-30.316968,0,0,0,0,0,1,0,1
0,0.0797941,0.005148,1.83335665204617,-28.075807,0,0,0,0,0,1,0,0
0,0.312891,0.0262829,2.63463944237956,-23.227939,0,0,0,0,0,1,0,0
0,0.337398,0.00677507,3.34160421256889,-23.433009,0,0,0,0,0,1,0,1
0,0.0250368,0.0338733,2.85350909683994,-23.412328,0,0,0,0,0,1,0,1
0,0,0.0322581,2.59421963700966,-27.866479,0,0,0,0,0,1,0,1
0,0.353297,0.00241984,2.99608608917654,-24.360909,0,0,0,0,0,1,0,1
0,0.0103896,0.0415584,1.90377988958598,-28.762133,0,0,0,0,0,1,0,1
0,0,0.0356083,3.40678485104923,-29.01421,0,0,0,0,0,1,0,1
0,0.0162896,0.0253394,3.05414484443078,-22.303789,0,0,0,0,0,1,0,1
0,0.507292,0.0885417,3.41370477538135,-27.9745,0,0,0,0,0,1,0,1
0,0.0266535,0.0345508,2.70202723941797,-24.94811,0,0,0,0,0,1,0,1
0,0.303838,0.00746269,2.12417418920577,-26.171582,0,0,0,0,0,1,0,1
0,0.413821,0.00325203,3.26162286598049,-22.555569,0,0,0,0,0,1,0,1
0,0.0805627,0.00127877,3.21792300333327,-24.486897,0,0,0,0,0,1,0,1
0,0.693745,0.038662,2.5159342738843,-23.931695,0,0,0,0,0,1,0,1
0,0.493559,0.00135593,3.09735807312034,-26.3222,0,0,0,0,0,1,0,0
0,0,0.00112867,2.43251382989211,-26.477172,0,0,0,0,0,1,0,1
0,0.296984,0.00812065,3.03750970851407,-29.391474,0,0,0,0,0,1,0,0
0,0.0348964,0,2.33331459384934,-27.704721,0,0,0,0,0,1,0,1
0,0.230769,0.00744417,2.71000880417278,-21.813319,0,0,0,0,0,1,0,1
0,0.0335622,0.00152555,2.53537642355832,-28.561971,0,0,0,0,0,1,0,1
0,0.245823,0.00119332,2.42279999880475,-22.879884,0,0,0,0,0,1,0,0
0,0.414958,0.0193004,2.92994587308062,-24.877418,0,0,0,0,0,1,0,1
0,0.137412,0.0140421,1.93869911000722,-27.588956,0,0,0,0,0,1,0,1
0,0.346779,0.00662252,3.04334406757854,-23.269125,0,0,0,0,0,1,0,1
0,0.0773362,0.0107411,3.2670270995352,-23.427039,0,0,0,0,0,1,0,0
0,0.244332,0.0100756,2.85732243856946,-23.233085,0,0,0,0,0,1,0,0
0,0.414481,0.0178384,2.55050222160727,-29.087045,0,0,0,0,0,1,0,1
0,0.438277,0.0107705,3.11921104541931,-25.508164,0,0,0,0,0,1,0,0
0,0.191667,0.0583333,3.24106207035474,-23.55157,0,0,0,0,0,1,0,0
0,0.0403423,0.0134474,2.94273567244176,-25.112072,0,0,0,0,0,1,0,1
0,0.284545,0.00204708,2.51330609570537,-22.623298,0,0,0,0,0,1,0,1
0,0.0157127,0.00112233,1.67973809279474,-29.105595,0,0,0,0,0,1,0,0
0,0.363864,0.00376412,3.26399454566224,-23.221731,0,0,0,0,0,1,0,0
0,0.00788644,0.0283912,2.29999852293755,-26.152687,0,0,0,0,0,1,0,1
0,0.264386,0.00622084,3.01259609131618,-25.976173,0,0,0,0,0,1,0,1
0,0,0.0142119,2.13898095487362,-25.224124,0,0,0,0,0,1,0,0
0,0.398238,0,3.22686592763877,-26.5372,0,0,0,0,0,1,0,1
0,0.321145,0.00079491,3.3793542065172,-25.838438,0,0,0,0,0,1,0,1
0,0.410281,0.00872939,2.69204865899334,-24.016789,0,0,0,0,0,1,0,1
0,0.0272109,0.0419501,3.05451919081476,-25.470985,0,0,0,0,0,1,0,0
0,0.416854,0.0235955,3.25630364817338,-23.704349,0,0,0,0,0,1,0,0
0,0.426567,0.00187091,2.85997043223168,-25.103925,0,0,0,0,0,1,0,1
0,0.364475,0.107266,3.10011652099377,-28.109382,0,0,0,0,0,1,0,0
0,0.520814,0.00277521,2.98047224369958,-22.730571,0,0,0,0,0,1,0,0
0,0.265774,0.00764818,3.19280882173993,-29.433382,0,0,0,0,0,1,0,0
0,0.404614,0.0328305,3.40295298874939,-23.908763,0,0,0,0,0,1,0,1
0,0.335689,0.0936396,3.39670022021398,-29.896567,0,0,0,0,0,1,0,0
0,0.483215,0.00915565,1.80565716215001,-26.535329,0,0,0,0,0,1,0,1
0,0.145119,0.0316623,2.49620870840845,-21.590094,0,0,0,0,0,1,0,1
0,0.00291971,0.0116788,2.70110689106978,-24.533054,0,0,0,0,0,1,0,1
0,0.243056,0.00694444,2.74223171221537,-29.103976,0,0,0,0,0,1,0,1
0,0.0870166,0.00138122,2.94365262935056,-24.990394,0,0,0,0,0,1,0,1
0,0.571207,0.0108359,3.0417955531257,-27.374151,0,0,0,0,0,1,0,1
0,0.125174,0.00834492,3.10477328075647,-21.799557,0,0,0,0,0,1,0,0
0,0.273026,0.00328947,3.20844279956766,-22.65053,0,0,0,0,0,1,0,0
0,0.430958,0.0077951,2.34399771150597,-27.73461,0,0,0,0,0,1,0,1
0,0.361531,0.0151057,3.27871181819755,-25.403987,0,0,0,0,0,1,0,0
0,0,0.00405405,1.2292434397405,-21.825311,0,0,0,0,0,1,0,1
0,0.403114,0.00086505,2.42214359864467,-28.972961,0,0,0,0,0,1,0,1
0,0.027451,0.0183007,2.99803833800822,-25.478775,0,0,0,0,0,1,0,0
0,0.353153,0.0036036,2.28417818938108,-25.003917,0,0,0,0,0,1,0,1
0,0.00260417,0.0390625,2.05775326111734,-25.205332,0,0,0,0,0,1,0,1
0,0.276995,0.00586854,3.18875075886028,-24.48684,0,0,0,0,0,1,0,1
0,0.270419,0,3.20515408028121,-21.966846,0,0,0,0,0,1,0,1
0,0.647318,0.0474934,2.85631210519303,-23.543743,0,0,0,0,0,1,0,1
0,0.189333,0.0666667,3.38417151430083,-23.613636,0,0,0,0,0,1,0,1
0,0.268908,0.0060024,3.02793447950528,-23.966912,0,0,0,0,0,1,0,1
0,0.105438,0.0210877,2.95566241773946,-26.438344,0,0,0,0,0,1,0,1
0,0.438441,0.00177148,3.19610132615091,-27.217534,0,0,0,0,0,1,0,1
0,0.272727,0.0575139,3.30714532434842,-25.770938,0,0,0,0,0,1,0,1
0,0.0862588,0.0100301,2.85880884480978,-25.005847,0,0,0,0,0,1,0,0
0,0,0.0285401,3.0505831108128,-31.461521,0,0,0,0,0,1,0,1
0,0,0.00461538,3.26885997229253,-23.092267,0,0,0,0,0,1,0,1
0,0.0921273,0,3.13017958749853,-26.590244,0,0,0,0,0,1,0,1
0,0.00827423,0.0177305,3.15104929615748,-21.149826,0,0,0,0,0,1,0,0
0,0.584463,0.0776874,3.01478393962831,-27.1229,0,0,0,0,0,1,0,1
0,0.108456,0.00183824,2.55635811774292,-26.63169,0,0,0,0,0,1,0,1
0,0.416087,0.0119166,3.39890627822595,-29.519744,0,0,0,0,0,1,0,0
0,0.3382,0.00364964,2.98824186239463,-23.987179,0,0,0,0,0,1,0,1
0,0.249289,0.00758294,2.98613806963931,-24.98239,0,0,0,0,0,1,0,0
0,0.370474,0.0292479,2.60688988390073,-24.315985,0,0,0,0,0,1,0,1
0,0.249455,0,3.11970499375405,-24.209469,0,0,0,0,0,1,0,1
0,0,0,2.98499289785383,-26.13194,0,0,0,0,0,1,0,0
0,0.237978,0.00123305,3.04907541403322,-23.660888,0,0,0,0,0,1,0,1
0,0.262128,0.00510638,2.69034611427219,-23.064631,0,0,0,0,0,1,0,1
0,0.381062,0,2.80802386098649,-24.104728,0,0,0,0,0,1,0,0
0,0.248047,0.00195313,3.2845524678133,-28.677893,0,0,0,0,0,1,0,1
0,0.303922,0,3.29290208845097,-24.819803,0,0,0,0,0,1,0,1
0,0.363029,0.00111359,3.39657747521769,-24.971718,0,0,0,0,0,1,0,1
0,0.268577,0.0116773,1.78476656034452,-23.469444,0,0,0,0,0,1,0,1
0,0.298831,0.00834725,2.34218071698008,-26.359633,0,0,0,0,0,1,0,1
0,0.315301,0.00618238,3.16054458081925,-24.012866,0,0,0,0,0,1,0,1
